<<<<<<< HEAD
<<<<<<< HEAD
=======
<<<<<<< HEAD
FIPS,State,County/Borough/Parish,Year,Yrs_Potential_Life_Lost_per100K(YPLL),Percent_Fair/Poor_Health,Percent_Low_Birthweight_Births,Percent_Adult_Smokers,Percent_Adult_Obesity,"Healthy_Food_Access(0=Worst,10=Best)",Percent_Adults_Physical_Inactivity,Percent_Access_to_Excercise_Opportunities,Percent_Adults_Excessive_Drinking,Percent_Driving_Deaths_with_Alcohol_Involvement,Chlamydia_Cases_per_100K,Teen_Birth_Rate,Percent_Ppl_Under65_w/o_Insurance,PCP_per_100K,Dentists_per_100K,MHP_per_100K,Preventable_Hospitalization_Rate(per100K_Medicare_Enrollees),Graduation_Rate,Percent_Adults(25-44)_with_Some_Post-secondary_Ed,Percent_Ppl(16+)_Unemployed_&_Looking_for_Work,Percent_Children(under18)_Living_in_Poverty,80th_Percentile_MHI,20th_Percentile_MHI,Percent_Children_Living_in_Single_Parent_Household,Associations_per_10K,Violent_Crimes_per_100K,Injury_Death_Rate_per_100K,Avg_Daily_Particulate_Matter_in_Micrograms_per_Cubic_Meter,"County_Affected_by_Water_Violation(1=Yes,0=No)","%_Households_with_One_or_More Problems(overcrowding,high-housing-cost,lack-kitchen,lack-plumbing-facilities)",Percent_Lone_Commuters_who_Commute_More_Than_30Min,Premature_Deaths,Premature(under75)_Age_Adjusted_Mortality_per_100K,Child(under18)_Mortality_per_100K,Infant(within1yr)_Mortality_per_1K_live_births,Percent_Adults(20+)_Diagnosed_Diabetes,Ppl(Age13+)_diagnosed_HIV_per_100K,Percent_Pop_w/o_Adequate_Access_to_Food,Drug_Overdose_Deaths_per_100K,Motor_Vehicle_Deaths_per_100K,Percent_Children(under19)_w/o_Health_Insurance,Other_Primary_Care_Providers(non_physician)_per_100K,Median_Household_Income,Percent_Children_Enrolled_in_Free/Reduced_Lunch,Homicide_per_100K,Resident_Population,Percent_under_18_years_of_age,Percent_Age_65_and_over,Number_Non-Hispanic_Black_or_African_American,Percent_Non-Hispanic_Black_or_African_American,Number_American_Indian_or_Alaskan_Native,Percent_American_Indian_or_Alaskan_Native,Number_Asian,Percent_Asian,Number_Native_Hawaiian/Other_Pacific_Islander,Percent_Native_Hawaiian/Other_Pacific_Islander,Number_Hispanic,Percent_Hispanic,Number_Non-Hispanic_White,Percent_Non-Hispanic_White,Number_Not_Proficient_in_English,Percent_Not_Proficient_in_English,Percent_Female,Number_Pop_Living_in_Rural_Area,Percent_Rural
48495.0,Texas,Winkler,2015,211,10340.66,0.0,9.0801886792,0.0,31.3,8.4,24.6,96.146272855,0.0,56.25,395.6,66.196418882,25.436526664,40.92769,26.29503,0.0,97.29,95.717821782,48.8939308,4.4252288911,20.8,98717.0,21053.0,31.226937269,16.371077763,277.05947543,83.869164104,10.61,0.0,10.297029703,26.5,105.0,481.8,0.0,0.0,9.6,0.0,12.2,0.0,46.76032285,16.368515206,26.29503,54294.0,22.576687117,0.0,7606.0,30.331317381,11.175387852,140.0,1.8406521167,146.0,1.9195372075,38.0,0.4996055745,1.0,0.0131475151,4358.0,57.296870891,2982.0,39.205890087,758.0,11.408789886,48.474888246,1289.0,18.129395218
48497.0,Texas,Wise,2015,39,7687.83,14.0,6.4973311246,16.1,29.8,7.8,26.3,48.764523822,14.5,22.222222222,243.2,48.218758697,24.534990164,51.29733,29.53773,14.768870000000001,78.06,95.280864198,48.362600854,5.8867821206,16.3,103418.0,26228.0,18.039707143,11.748742388,154.24991816,69.091730225,9.87,11.518607348,12.903225806,45.8,750.0,375.0,62.858616466,6.2,9.1,56.5,14.6,9.5000767314,29.961780461,14.218362283,31.178720000000002,58392.0,44.808622965,2.5,60939.0,25.379477838,14.010732044,779.0,1.2783275078,638.0,1.0469485879,284.0,0.4660398103,38.0,0.0623574394,11061.0,18.150937823,47708.0,78.28812419,1429.0,2.5525150043,49.690674281,42635.0,72.107497421
48499.0,Texas,Wood,2015,186,9860.29,22.0,7.0323014805,29.1,30.4,7.0,28.4,45.19826518,0.0,12.962962963,140.4,51.811636964,25.793741997,52.35353,30.728500000000004,33.09223,69.49,93.395140665,47.377732845,6.6385264774,28.2,83715.0,20653.0,30.413654142,14.516205797,134.78990016,92.49458859,10.03,0.5273078667,12.543009071,40.0,814.0,457.3,73.496986624,0.0,12.6,125.8,17.3,15.73967939,31.479358779,15.009208103,30.728500000000004,45763.0,47.086209664,4.9,42306.0,19.763154163,26.426511606,2000.0,4.7274618257,402.0,0.950219827,241.0,0.56965915,25.0,0.0590932728,3949.0,9.3343733749,35415.0,83.711530279,514.0,1.2865760557,50.959674751,31137.0,74.199313697
48501.0,Texas,Yoakum,2015,66,6923.66,0.0,7.9958463136,0.0,29.9,8.4,28.1,63.142530778,0.0,12.5,235.3,83.411875589,26.905702993,24.767799999999998,12.21896,12.21896,0.0,93.11023622,52.436194896,3.4723692568,17.4,102867.0,23901.0,20.943837754,13.622291022,141.37801988,83.266047638,9.19,62.105607324,11.406844106,14.8,84.0,372.8,0.0,0.0,9.3,0.0,10.7,0.0,32.95254833,17.37320212,85.53275,57995.0,43.722733883,0.0,8184.0,32.001466276,11.937927664,77.0,0.9408602151,143.0,1.747311828,38.0,0.4643206256,2.0,0.0244379277,5104.0,62.365591398,2881.0,35.2028348,1056.0,14.523449319,50.329912023,2941.0,37.327071963
48503.0,Texas,Young,2015,169,9829.24,25.1,7.2684642438,33.4,27.2,6.0,29.2,81.692722372,0.0,21.428571429,212.7,66.522574448,26.721669167,59.981460000000006,54.52265,43.618120000000005,80.52,92.732300885,48.676699533,4.583589114,25.1,89649.0,18417.0,28.204550574,14.177436065,163.55264795,105.50014683,9.74,0.0,12.987886945,15.4,313.0,484.4,0.0,0.0,11.3,0.0,16.4,24.161178442,25.719964148,16.896778435,27.26133,44372.0,45.679012346,0.0,18341.0,24.022681424,19.12654708,247.0,1.3467095578,223.0,1.2158551878,110.0,0.5997491958,13.0,0.0708794504,3187.0,17.376369882,14540.0,79.275939153,471.0,2.7450751836,50.586118532,6227.0,33.568733154
48505.0,Texas,Zapata,2015,65,6365.54,27.5,9.0663058187,0.0,31.2,5.1,27.9,44.671137109,0.0,8.3333333333,265.9,114.76201981,32.488752072,13.995800000000001,13.89854,0.0,80.0,92.5,30.712876867,6.227361382,42.9,79542.0,13662.0,39.328636552,4.8985304409,205.47785276,42.792343023,8.42,0.0,24.182242991,15.1,119.0,309.2,92.860090797,0.0,8.3,66.0,14.0,0.0,15.533900148,15.529551765,13.89854,34506.0,67.097701149,0.0,14390.0,33.815149409,11.195274496,39.0,0.2710215427,63.0,0.4378040306,35.0,0.2432244614,0.0,0.0,13456.0,93.509381515,838.0,5.8234885337,2983.0,23.693407466,49.589993051,3299.0,23.534027679
48507.0,Texas,Zavala,2015,159,8344.95,0.0,9.6330275229,0.0,28.4,4.6,27.9,61.77956667,0.0,10.526315789,668.8,100.93959732,27.317073171,25.08151,16.45278,16.45278,100.79,83.067567568,51.971066908,14.696244013,45.0,55716.0,8476.0,49.294628323,2.5081514924,362.09509908,69.780107563,8.6,15.161086545,21.320495186,13.9,139.0,423.0,67.686476242,0.0,9.4,108.0,19.6,13.405642557,23.15520078,12.1140764,41.13195,25291.0,74.519796158,0.0,12156.0,30.487002303,12.471207634,45.0,0.3701875617,114.0,0.9378084896,18.0,0.1480750247,18.0,0.1480750247,11288.0,92.859493254,772.0,6.3507732807,1551.0,14.389089897,50.222112537,4441.0,38.032028775
<<<<<<< HEAD
=======
>>>>>>> d8e2adeff16840dff0e9d73439be435ef8f840d6
>>>>>>> Steve
=======
FIPS,State,County/Borough/Parish,Year,Health_Outcomes_Rank,Yrs_Potential_Life_Lost_per_100K,Percent_Fair_Poor_Health,Percent_Low_Birthweight_Births,Percent_Adult_Smokers,Percent_Adult_Obesity,Healthy_Food_Access_Index,Percent_Adults_Physical_Inactivity,Percent_Access_to_Excercise_Opportunities,Percent_Adults_Excessive_Drinking,Percent_Driving_Deaths_with_Alcohol_Involvement,Chlamydia_Cases_per_100K,Teen_Birth_Rate,Percent_Ppl_Under65_w/o_Insurance,PCP_per_100K,Dentists_per_100K,MHP_per_100K,Preventable_Hospitalization_Rate_per_100K_Medicare,Graduation_Rate,Percent_Adults_with_Some_Post-secondary_Ed,Percent_Unemployed_&_Looking_for_Work,Percent_Children_Living_in_Poverty,80th_Percentile_MHI,20th_Percentile_MHI,Percent_Children_Living_in_Single_Parent_Household,Associations_per_10K,Violent_Crimes_per_100K,Injury_Death_Rate_per_100K,Avg_Daily_Particulate_Matter_in_Micrograms_per_Cubic_Meter,County_Affected_by_Water_Violation,Percent_Households_with_One_or_More_Severe_Problems,Percent_Lone_Commuters_who_Commute_More_Than_30Min,Premature_Deaths,Premature_Age_Adjusted_Mortality_per_100K,Child_Mortality_per_100K,Infant_Mortality_per_1K_live_births,Percent_Adults_Diagnosed_Diabetes,HIV_per_100K,Percent_Pop_w/o_Adequate_Access_to_Food,Drug_Overdose_Deaths_per_100K,Motor_Vehicle_Deaths_per_100K,Percent_Children_w/o_Health_Insurance,Other_Primary_Care_Providers_per_100K,Median_Household_Income,Percent_Children_Enrolled_in_Reduced_Lunch,Homicide_per_100K,Resident_Population,Percent_under_18_years_of_age,Percent_Age_65_and_over,Number_Non-Hispanic_Black_or_African_American,Percent_Non-Hispanic_Black_or_African_American,Number_American_Indian_or_Alaskan_Native,Percent_American_Indian_or_Alaskan_Native,Number_Asian,Percent_Asian,Number_Native_Hawaiian_Other_Pacific_Islander,Percent_Native_Hawaiian_Other_Pacific_Islander,Number_Hispanic,Percent_Hispanic,Number_Non-Hispanic_White,Percent_Non-Hispanic_White,Number_Not_Proficient_in_English,Percent_Not_Proficient_in_English,Percent_Female,Number_Pop_Living_in_Rural_Area,Percent_Rural
<<<<<<< HEAD
48000.0,Texas,0,2020,0,6650.619481,20.806623845,8.3282646278,15.709602856,30.1,6.0,24.4,80.543265668,19.520381608,26.885012849,535.4,34.316588631,19.391133354,60.905300000000004,57.64089,113.83936999999999,5011.0,95.0,61.418854195,3.8552733997,21.1,120934.0,24998.0,32.774827018,7.6238502044,420.39014035,56.581311839,8.75,,17.667800018,38.2,297317.0,340.0571859,50.296380355,5.7144723686,10.0,374.8,14.9,10.398374144,13.285019401,10.66295277,82.12016,60632.0,58.678990949,5.3862695902,28701845.0,25.775691423,12.550830792,3441644.0,11.991020089,290961.0,1.013736225,1486266.0,5.1782942874,42333.0,0.1474922605,11368849.0,39.610167918,11912849.0,41.505516457,1957944.0,7.5636225859,50.316413457,3847522.0,15.300998852
48001.0,Texas,Anderson,2020,194,10927.038043,19.727722639,7.3070408904,17.386320799,36.5,5.9,23.1,26.389886756,19.238291739,24.074074074,379.3,46.444718455,19.602529359,34.637429999999995,39.61624,43.06113,5229.0,96.8,39.527929083,3.0898518739,22.6,82461.0,19270.0,32.494627507,10.044855475,416.60892461,82.427382515,9.9,,14.423657212,26.0,1130.0,568.86655269,51.378278158,0.0,10.4,674.8,18.2,12.101514418,20.253564751,11.824468539,53.395799999999994,45969.0,59.215550156,4.6928991496,58057.0,19.127753759,14.797526569,12168.0,20.958712989,405.0,0.6975902992,540.0,0.9301203989,92.0,0.1584649569,10430.0,17.965103261,34059.0,58.664760494,1388.0,2.5295232541,38.773963519,39204.0,67.063532793
48003.0,Texas,Andrews,2020,27,7137.5099015,19.851002217,6.292749658,13.4363002,34.9,8.1,26.4,93.865819018,20.115429871,41.176470588,366.8,65.257779842,22.053520592,50.78434,22.06531,16.54898,5664.0,95.8,41.063000205,2.398209337,14.0,132125.0,30987.0,20.837108172,7.3355151789,493.88847502,85.209435824,7.3,,16.326530612,30.8,180.0,372.43546261,0.0,0.0,6.7,94.5,8.4,0.0,39.309463753,13.915631017,66.19594,84946.0,39.719626168,0.0,18128.0,30.72043248,10.359664607,242.0,1.3349514563,276.0,1.5225066196,140.0,0.7722859665,4.0,0.0220653133,10268.0,56.641659312,7229.0,39.877537511,1306.0,8.0285240057,48.84157105,2440.0,16.502096578
48005.0,Texas,Angelina,2020,182,8913.8128605,20.900429989,9.0500485909,15.856965822,40.7,6.2,34.5,65.127750055,15.738964327,22.222222222,478.3,41.766682669,21.657537309,59.22214,48.224869999999996,134.3407,4638.0,92.4,54.348025712,4.3881693408,26.7,88122.0,19834.0,38.567358205,11.27498434,311.67123784,68.612902417,9.8,,17.461878997,16.3,1375.0,461.76980326,59.584234453,5.9509640562,14.3,201.6,18.9,14.085150445,19.389602285,11.982851018,78.07835,46653.0,66.865877485,6.1916377045,87092.0,25.582143021,16.325265237,12919.0,14.833739035,661.0,0.7589675286,938.0,1.0770219997,61.0,0.0700408763,19589.0,22.492306986,52523.0,60.307490929,3586.0,4.3948232757,51.21480733,37383.0,43.082366228
48007.0,Texas,Aransas,2020,176,8770.4408974,20.550540941,9.2635212888,14.157452328,40.5,5.8,36.3,80.602815442,15.891207446,4.7619047619,477.1,40.328253224,22.302433689,35.19474,29.42165,79.85878,3318.0,88.7,48.297351436,5.7106845065,34.7,102962.0,19557.0,35.869331614,5.0836852808,476.54828759,98.080649406,9.3,,13.821989529,28.9,492.0,443.71129771,0.0,0.0,18.7,141.9,16.5,17.313711127,20.163497157,12.978637646,46.23403,46912.0,96.309383589,5.7609991877,23792.0,17.535305985,29.627605918,300.0,1.260928043,294.0,1.2357094822,475.0,1.9964694015,22.0,0.0924680565,6526.0,27.42938803,16063.0,67.514290518,571.0,2.4240108677,50.609448554,6313.0,27.260557907
48009.0,Texas,Archer,2020,58,8253.2505241,13.891397662,7.9777365492,14.062606986,26.8,7.6,19.3,22.509388116,19.251832626,50.0,204.3,23.406374502,18.978205491,0.0,0.0,0.0,4758.0,99.4,59.450726979,3.0831739962,14.3,116886.0,26571.0,23.622881356,9.0816210694,201.65162282,86.710478277,8.5,,9.4594594595,18.4,125.0,384.24107444,0.0,0.0,11.5,0.0,14.0,0.0,29.392553886,14.5153434,0.0,61190.0,29.387113672,0.0,8786.0,21.47735033,20.009105395,76.0,0.8650125199,130.0,1.4796266788,46.0,0.5235602094,3.0,0.034145231,717.0,8.1607102208,7757.0,88.28818575,79.0,0.9450891255,50.762576827,8057.0,88.988292467
48011.0,Texas,Armstrong,2020,53,0.0,12.287989974,8.6092715232,11.749550267,29.3,6.5,23.2,2.524986849,19.849309985,0.0,6120.3,29.411764706,17.614424411,0.0,0.0,0.0,5488.0,100.0,73.449131514,2.807775378,15.3,124750.0,34021.0,25.252525253,26.609898882,152.82730515,115.19530841,6.8,,10.0,48.3,25.0,347.99222593,0.0,0.0,9.2,0.0,13.1,0.0,0.0,14.798206278,52.854119999999995,57210.0,42.741935484,0.0,1892.0,23.097251586,23.942917548,16.0,0.8456659619,28.0,1.4799154334,4.0,0.2114164905,0.0,0.0,151.0,7.9809725159,1685.0,89.059196617,18.0,1.0027855153,51.479915433,1901.0,100.0
48013.0,Texas,Atascosa,2020,102,7753.5547113,23.67838846,7.9890962466,14.394469898,36.7,8.3,32.1,41.16586137,17.596359671,18.644067797,818.7,47.178095314,19.01973021,16.33286,41.7412,39.753530000000005,5400.0,92.5,41.339473259,3.7652374453,23.9,105098.0,23811.0,37.038410203,6.9414670995,222.3809038,66.722063718,9.6,,13.880742913,50.5,611.0,380.09974779,48.233897299,4.9250535332,17.1,128.1,8.8,11.479660742,19.832107887,10.409028826,43.72888,50594.0,62.907510263,9.1760499177,50310.0,27.280858676,14.67899026,373.0,0.7414032995,661.0,1.3138541046,313.0,0.6221427152,64.0,0.12721129,32529.0,64.65712582,16669.0,33.132578016,1839.0,4.0646273539,50.141125025,27266.0,60.711184342
48015.0,Texas,Austin,2020,44,7371.1545231,17.116888869,7.949790795,13.560554297,31.5,7.6,29.3,26.494703874,19.415096651,10.0,248.4,29.611078374,20.244660999,20.14369,40.01467,33.34556,4223.0,96.8,60.976716057,3.6318230467,16.9,117074.0,25103.0,25.439093484,12.421943195,237.77981589,71.520140341,10.2,,14.527629234,41.7,379.0,339.45363598,45.335658239,0.0,10.4,216.2,14.7,0.0,19.448158502,13.109310665,50.01834,59942.0,54.045365244,0.0,29989.0,23.772049752,19.003634666,2585.0,8.61982727,239.0,0.7969588849,231.0,0.7702824369,13.0,0.0433492281,8265.0,27.560105372,18497.0,61.679282404,1449.0,5.2150440885,50.135049518,18853.0,66.344089805
48017.0,Texas,Bailey,2020,180,9061.6555016,26.991707829,7.4576271186,16.253688372,31.3,8.3,24.6,82.121423587,16.271789238,40.0,395.6,62.708102109,27.337038909,42.39084,42.69247,28.461650000000002,5380.0,100.0,44.587352626,4.3691148776,26.1,91974.0,25580.0,36.907114625,7.0651405963,160.18944143,79.084875018,6.8,,14.470842333,26.3,76.0,370.82221237,0.0,0.0,6.1,0.0,11.2,0.0,28.197949606,15.256466462,85.38494,45051.0,83.136710618,0.0,7027.0,31.393197666,14.586594564,88.0,1.2523125089,236.0,3.3584744557,61.0,0.8680802618,9.0,0.1280774157,4504.0,64.095631137,2319.0,33.001280774,881.0,13.346462657,50.206346947,2060.0,28.750872296
48019.0,Texas,Bandera,2020,85,7555.7172342,16.935833605,9.21386306,13.663315439,29.9,6.8,27.8,58.481815963,16.989327698,31.25,219.2,17.664118112,18.650132642,26.84444,21.90676,61.33894,2489.0,91.5,60.433807031,3.4072580645,22.8,104633.0,24256.0,36.262241567,9.3955527717,137.71815268,75.152137253,8.9,,11.992731678,56.2,351.0,337.90456605,67.186240258,0.0,8.6,120.0,14.5,14.936296695,21.963394343,13.963145601,43.81353,53008.0,51.017274472,0.0,22824.0,16.70171749,26.975990186,207.0,0.9069400631,297.0,1.3012618297,134.0,0.5871012969,10.0,0.0438135296,4430.0,19.409393621,17621.0,77.20382054,280.0,1.3397770228,50.372415002,20485.0,100.0
48021.0,Texas,Bastrop,2020,71,7880.3177804,20.343852258,7.5768107883,15.633213058,38.4,7.3,23.9,47.513179005,19.331467398,28.461538462,897.8,34.337997847,21.75716118,27.135119999999997,33.34253,57.48712,4397.0,93.5,49.107414545,3.3621749295,19.2,116107.0,27801.0,29.676190476,7.4326636071,406.70173732,84.248037844,10.1,,15.43377227,55.5,1145.0,379.02258815,44.37230701,5.1450621695,11.7,221.4,12.5,7.4664989979,28.563622364,12.629025143,34.492270000000005,61883.0,69.318550217,5.6772417121,86976.0,25.428853937,15.189247609,5804.0,6.6731052244,1715.0,1.9718083149,809.0,0.9301416483,125.0,0.1437178072,33683.0,38.726775202,45213.0,51.98330574,4140.0,5.3682572614,49.071008094,47360.0,63.85244907
48023.0,Texas,Baylor,2020,225,11359.325779,17.134811954,8.6956521739,14.241596398,26.6,7.3,25.2,85.856146001,17.165564257,27.272727273,335.1,42.212518195,18.916913947,139.6258,27.917360000000002,0.0,7478.0,97.9,59.904153355,3.2567049808,28.6,88111.0,20310.0,16.559691913,13.962580285,236.01277246,110.68068622,7.8,,7.917888563,7.3,86.0,615.46173404,0.0,0.0,11.7,0.0,16.2,0.0,47.417710515,12.758201701,55.83473000000001,41180.0,56.994818653,0.0,3582.0,23.003908431,23.813512004,91.0,2.5404801787,30.0,0.837520938,17.0,0.4745951982,3.0,0.0837520938,489.0,13.65159129,2912.0,81.295365717,0.0,0.0,51.312116136,3726.0,100.0
48025.0,Texas,Bee,2020,163,8266.9657796,23.853585888,10.115384615,15.765248622,30.7,7.1,21.7,50.88980258,19.809911966,25.925925926,909.0,53.193134375,18.911941868,21.49679,30.687079999999998,42.96192,7025.0,89.0,36.288935601,5.0816878821,32.0,84750.0,15778.0,32.346538964,4.2993581672,252.08688695,64.166417131,9.4,,17.24137931,29.9,433.0,442.72853642,53.577168982,7.6716532413,13.3,620.7,13.9,0.0,19.217078742,9.3059270731,55.236749999999994,41806.0,70.382165605,6.5512768439,32587.0,21.060545616,12.311658023,2714.0,8.3284745451,300.0,0.9206125142,209.0,0.6413600516,33.0,0.1012673766,19309.0,59.253690122,10075.0,30.917236935,783.0,2.5449345078,39.181268604,13693.0,42.97730768
48027.0,Texas,Bell,2020,90,7306.7287534,20.289556752,8.7590060964,15.179414783,34.8,6.1,22.9,77.680145696,20.343420575,26.108374384,1204.6,39.8885257,13.260658306,81.64837999999999,80.13677,215.94750000000002,6936.0,75.0,68.957988623,4.1189287974,19.1,99553.0,25144.0,33.517047318,7.5610997231,411.0096789,62.998875271,10.1,,14.917053749,23.1,3599.0,371.1579268,69.061313416,6.8502693665,11.1,248.3,18.7,10.058569614,15.098519963,6.3900356728,168.4278,54292.0,55.844724212,6.9554979606,355642.0,27.701171403,10.849393491,78801.0,22.157394234,3800.0,1.0684902233,11586.0,3.2577704546,3140.0,0.8829103424,89922.0,25.284415227,159503.0,44.84931476,7139.0,2.2837711174,50.3123928,47113.0,15.186229794
48029.0,Texas,Bexar,2020,94,6963.3711995,22.492039858,8.9450781336,14.899297572,28.6,7.6,23.4,86.264129421,20.053430905,28.283898305,663.0,33.363559411,16.904979007,74.0333,85.49638,177.48807,4099.0,87.3,62.725609183,3.3286215326,23.7,110196.0,23237.0,36.768064291,5.7490689674,533.05881535,58.970018051,10.4,,17.90653276,34.7,20421.0,349.83986496,54.079867898,6.3072376596,8.5,376.2,11.4,11.271333169,11.035325134,7.9588622078,97.63103,54210.0,61.712693731,7.1276106858,1986049.0,25.561756029,12.115562103,146211.0,7.3619029541,24235.0,1.2202619371,65187.0,3.2822453021,4496.0,0.2263791075,1201366.0,60.490249737,543307.0,27.356172985,107550.0,6.0176484115,50.629818298,77835.0,4.5390847652
48031.0,Texas,Blanco,2020,19,6887.0400959,16.317222287,6.3694267516,13.394388603,29.4,8.2,27.5,49.880918358,17.434835553,37.931034483,1126.8,18.298714144,21.46253113,43.00705,34.18219,8.545549999999999,3385.0,96.5,58.018867925,2.624,17.2,124915.0,28888.0,33.249623305,10.321692758,136.81762211,84.901655582,8.9,,14.251497006,40.4,171.0,319.09157922,0.0,0.0,12.4,131.4,13.1,0.0,16.685063018,18.158347676,25.636639999999996,64832.0,39.408284024,0.0,11702.0,18.244744488,24.277901213,127.0,1.0852845667,151.0,1.2903777132,129.0,1.1023756623,11.0,0.0940010255,2318.0,19.80857973,8940.0,76.39719706,230.0,2.1260861527,49.820543497,10497.0,100.0
48033.0,Texas,Borden,2020,NR,0.0,12.579258433,0.0,10.64309217,27.1,7.0,26.1,0.0,19.860369888,0.0,0.0,0.0,16.184971098,0.0,0.0,0.0,0.0,100.0,81.456953642,3.1518624642,14.5,119900.0,41857.0,14.201183432,0.0,466.2004662,0.0,7.1,,4.0,60.5,0.0,0.0,0.0,0.0,16.5,1070.7,12.9,0.0,0.0,14.743589744,0.0,66101.0,24.892703863,0.0,648.0,20.216049383,24.691358025,6.0,0.9259259259,5.0,0.7716049383,1.0,0.1543209877,0.0,0.0,121.0,18.672839506,507.0,78.240740741,0.0,0.0,47.99382716,641.0,100.0
48035.0,Texas,Bosque,2020,138,9705.3640013,17.592109629,7.037896365,14.269071565,31.8,7.5,27.2,31.380408522,17.003577722,13.636363636,261.9,28.487752929,22.263410379,54.567280000000004,37.45118,21.40067,5635.0,96.8,49.803260259,3.698296837,24.0,97981.0,23804.0,31.500513875,13.641820365,82.208239795,83.714269979,9.5,,12.816901408,45.2,345.0,454.97169146,101.38774476,0.0,10.5,104.7,15.5,0.0,27.610144756,13.90583069,42.80135,48460.0,62.348942598,0.0,18691.0,21.577229683,24.648226419,311.0,1.6639024129,162.0,0.8667273019,107.0,0.5724680327,14.0,0.0749023594,3560.0,19.046599968,14421.0,77.154780376,437.0,2.5478078358,50.521641432,14791.0,81.215681968
48037.0,Texas,Bowie,2020,207,9530.0864197,18.895084234,9.8661613171,17.14611872,47.3,5.9,39.3,40.863177227,18.431256626,23.529411765,511.6,50.700599099,16.356519948,67.01272,56.1893,98.59633,5585.0,95.5,53.52640817,4.9449297379,25.5,96092.0,18208.0,42.969278657,13.189805557,514.29637328,61.638868745,10.0,,15.825517344,14.5,1553.0,477.98315464,79.67590982,8.4053510122,14.8,378.7,21.5,9.2134544784,15.560759426,8.1426267382,148.42458,47339.0,60.490387295,7.780379713,94324.0,23.739451253,16.544039693,23536.0,24.9522921,997.0,1.0569950384,1302.0,1.3803485857,87.0,0.0922352742,7362.0,7.8050125101,59565.0,63.149357534,1015.0,1.1560627805,49.670285399,32791.0,35.424836601
48039.0,Texas,Brazoria,2020,26,6206.4306476,18.376297341,8.3679990354,13.406956708,28.2,7.5,28.0,80.513529566,18.238274997,33.333333333,400.3,28.121499134,14.167458619,64.55938,53.754729999999995,67.26094,5472.0,93.8,68.517825487,4.5252828302,13.1,143915.0,32488.0,23.181178877,6.4835277012,182.64601518,51.713781158,11.4,,13.684486832,48.7,3728.0,328.80797732,45.822554123,4.5152091255,10.5,260.4,14.0,10.21298208,13.312456544,9.1593980827,60.23771,74225.0,44.17376277,4.121503574,370200.0,26.457320367,11.798487304,51645.0,13.950567261,3068.0,0.828741221,25891.0,6.9937871421,367.0,0.0991356024,115205.0,31.119665046,170881.0,46.159103187,13581.0,4.1281391913,49.486493787,70552.0,22.52862699
48041.0,Texas,Brazos,2020,15,4877.9487222,17.973388847,7.6380852183,14.152728089,29.1,5.8,20.1,88.634905646,18.956604174,29.292929293,702.8,18.112259303,16.900472534,85.2668,51.59686,86.87676,4681.0,85.7,69.743257527,2.839616023,20.2,104400.0,17455.0,33.943379403,7.5842570569,317.12946081,36.465197214,10.1,,27.000461772,10.6,1408.0,267.98686797,42.843489437,4.5098750713,8.0,204.8,20.3,3.7313154379,10.346970641,10.659824353,59.53483,50113.0,56.573967418,2.6701859718,226758.0,20.588027765,9.1560165463,23648.0,10.428739008,1529.0,0.6742871255,14907.0,6.5739687244,263.0,0.1159826776,59015.0,26.025542649,125362.0,55.284488309,9460.0,4.6001157323,49.450074529,23506.0,12.063576784
48043.0,Texas,Brewster,2020,80,8207.7134385,21.545321723,6.338028169,14.441223413,25.9,7.2,26.8,57.939774697,17.034367803,66.666666667,503.4,26.734563972,19.784916586,64.26047,32.37294,129.49174,3900.0,98.7,61.351237935,3.3727227967,21.2,94968.0,19365.0,24.924379915,18.207132912,162.60162602,101.90364685,6.3,,18.181818182,12.5,136.0,372.76583678,0.0,0.0,12.0,0.0,12.3,0.0,18.540263272,11.826821542,75.53685,45670.0,51.791277259,0.0,9267.0,18.819466926,23.135858422,114.0,1.2301715766,159.0,1.7157656199,126.0,1.3596633215,17.0,0.1834466386,4173.0,45.030754289,4666.0,50.350706809,184.0,2.1079161416,49.455055574,3219.0,34.867850953
48045.0,Texas,Briscoe,2020,122,0.0,19.311017965,0.0,14.333748709,26.0,4.0,28.5,71.227855834,16.689721391,50.0,916.2,0.0,31.431079895,0.0,0.0,0.0,4263.0,100.0,50.501672241,3.9355992844,24.3,92409.0,20466.0,41.155234657,0.0,0.0,0.0,6.9,,8.5714285714,27.3,21.0,307.49041215,0.0,0.0,10.2,0.0,13.4,0.0,0.0,25.079365079,65.96306,44409.0,54.411764706,0.0,1516.0,18.733509235,26.187335092,51.0,3.364116095,12.0,0.7915567282,4.0,0.2638522427,0.0,0.0,376.0,24.802110818,1049.0,69.19525066,68.0,4.6448087432,50.593667546,1637.0,100.0
